country,name,full_name,isin,currency,symbol
brazil,SAO MARTINHO ON,Sao Martinho SA,BRSMTOACNOR3,BRL,SMTO3
brazil,SUL AMERICA UNT,Sul America SA,BRSULACDAM12,BRL,SULA11
brazil,ENGIE BRASILON NM,Engie Brasil Energia SA,BREGIEACNOR9,BRL,EGIE3
brazil,TECNISA ON,Tecnisa SA,BRTCSAACNOR3,BRL,TCSA3
brazil,TECHNOS ON,Technos SA,BRTECNACNOR6,BRL,TECN3
brazil,TEKA PN,Teka Tecelagem Kuehnrich SA,BRTEKAACNPR3,BRL,TEKA4
brazil,TEGMA ON,Tegma Gestao Logistica,BRTGMAACNOR7,BRL,TGMA3
brazil,TIM PART S/A ON,Tim Participacoes SA,BRTIMPACNOR1,BRL,TIMP3
brazil,TOTVS ON,Totvs SA,BRTOTSACNOR8,BRL,TOTS3
brazil,TRIUNFO PART ON,TRIUNFO PART ON NM,BRTPISACNOR8,BRL,TPIS3
brazil,TRISUL ON,Trisul SA,BRTRISACNOR4,BRL,TRIS3
brazil,TAESA UNT,TAESA UNT N2,BRTAEECDAM10,BRL,TAEE11
brazil,TRAN PAULIST PN,CTEEP Cia de Transmissao de Energia,BRTRPLACNPR1,BRL,TRPL4
brazil,TARPON INV ON,Tarpon Investimentos SA,BRTRPNACNOR0,BRL,TRPN3
brazil,ULTRAPAR ON NM,Ultrapar Participacoes SA,BRUGPAACNOR8,BRL,UGPA3
brazil,UNIPAR ON,Unipar Carbocloro SA,BRUNIPACNOR7,BRL,UNIP3
brazil,UNIPAR PNB,Unipar Carbocloro SA,BRUNIPACNPB8,BRL,UNIP6
brazil,USIMINAS ON,Usinas Siderurgicas de Minas Gerais,BRUSIMACNOR3,BRL,USIM3
brazil,USIMINAS PNA,Usinas Siderurgicas de Minas Gerais,BRUSIMACNPA6,BRL,USIM5
brazil,TERRA SANTA ON,Terra Santa Agro SA,BRTESAACNOR9,BRL,TESA3
brazil,VALE ON,Vale SA,BRVALEACNOR0,BRL,VALE3
brazil,VIVER ON,Viver Incorporadora e Construtora,BRVIVRACNOR4,BRL,VIVR3
brazil,TELEF BRASIL ON,Telefonica Brasil SA,BRVIVTACNOR0,BRL,VIVT3
brazil,TELEF BRASIL PN,Telefonica Brasil SA,BRVIVTACNPR7,BRL,VIVT4
brazil,VALID ON,VALID ON NM,BRVLIDACNOR5,BRL,VLID3
brazil,WEG ON,WEG SA,BRWEGEACNOR0,BRL,WEGE3
brazil,BANRISUL PNA,BANRISUL PNA N1,BRBRSRACNPA6,BRL,BRSR5
brazil,CESP PNA,Cia Energetica de Sao Paulo,BRCESPACNPA6,BRL,CESP5
brazil,ELETROPAULO ON,ELETROPAULO ON N2,BRELPLACNOR9,BRL,ELPL3
brazil,SANTANDER BRPN,Banco Santander Brasil SA,BRSANBACNPR5,BRL,SANB4
brazil,Santos Brasil Participacoes,Santos Brasil Participacoes SA,BRSTBPACNOR3,BRL,STBP3
brazil,CCX CARVAO ON,CCX Carvao da Colombia SA,BRCCXCACNOR5,BRL,CCXC3
brazil,CESP ON,Cia Energetica de Sao Paulo,BRCESPACNOR3,BRL,CESP3
brazil,GRAZZIOTIN ON,Grazziotin SA,BRCGRAACNOR2,BRL,CGRA3
brazil,CELESC PN,Celesc SA,BRCLSCACNPR3,BRL,CLSC4
brazil,COELCE ON,Cia Energetica do Ceara,BRCOCEACNOR0,BRL,COCE3
brazil,Taurus Armas ON,Taurus Armas ON,BRTASAACNOR7,BRL,TASA3
brazil,Cogna Educacao,Cogna Educacao,BRCOGNACNOR2,BRL,COGN3
brazil,LOCAMERICA ON NM,Cia de Locacao das Americas,BRLCAMACNOR3,BRL,LCAM3
brazil,RAIADROGASIL ON,Raia Drogasil SA,BRRADLACNOR0,BRL,RADL3
brazil,UNICASA ON,UNICASA Industria de Moveis SA,BRUCASACNOR1,BRL,UCAS3
brazil,Alupar Invest Unit,Alupar Investimento SA Unit,BRALUPCDAM15,BRL,ALUP11
brazil,Anima ON,Anima ON,BRANIMACNOR6,BRL,ANIM3
brazil,BBSEGURIDADE ON NM,BB Seguridade Participacoes SA,BRBBSEACNOR5,BRL,BBSE3
brazil,Biosev ON,Biosev ON,BRBSEVACNOR3,BRL,BSEV3
brazil,CPFL RENOVAVON NM,Cpfl Renovav ON,BRCPREACNOR5,BRL,CPRE3
brazil,CVC BRASIL ON NM,Cvc Brasil ON,BRCVCBACNOR1,BRL,CVCB3
brazil,LINX ON NM,Linx ON,BRLINXACNOR0,BRL,LINX3
brazil,Ser Educa ON,Ser Educa ON,BRSEERACNOR5,BRL,SEER3
brazil,Smiles Fidelidade,Smiles Fidelidade SA,BRSMLSACNOR1,BRL,SMLS3
brazil,Tupy ON,Tupy ON,BRTUPYACNOR1,BRL,TUPY3
brazil,Senior Solution,Senior Solution SA,BRSQIAACNOR6,BRL,SQIA3
brazil,Biomm On,Biomm On,BRBIOMACNOR2,BRL,BIOM3
brazil,KLABIN S/A UNT N2,Klabin Unt,BRKLBNCDAM18,BRL,KLBN11
brazil,Nutriplant,Nutriplant,BRNUTRACNOR0,BRL,NUTR3
brazil,Banco da Amazonia SA ON,Banco da Amazonia SA ON,BRBAZAACNOR0,BRL,BAZA3
brazil,CSHG Brasil Shopping,CSHG Brasil Shopping,BRHGBSCTF000,BRL,HGBS11
brazil,CSHG JHSF Prime Offices,CSHG JHSF Prime Offices,BRHGJHCTF006,BRL,HGPO11
brazil,Mercantil do Brasil,Mercantil do Brasil,BRMBRFCTF004,BRL,MBRF11
brazil,Tecnosolo Engenharia SA ON,Tecnosolo Engenharia SA ON,BRTCNOACNOR5,BRL,TCNO3
brazil,FII ABC IMOB,FII ABC IMOB,BRABCPCTF000,BRL,ABCP11
brazil,Fdo Inv Imob Rio Bravo Renda Educacional,Fdo Inv Imob Rio Bravo Renda Educacional,BRRBEDCTF006,BRL,RBED11
brazil,FII BB PRGII,FII BB PRGII,BRBBPOCTF003,BRL,BBPO11
brazil,FII BB CORP,FII BB CORP,BRBBRCCTF004,BRL,BBRC11
brazil,FII C JARDIM,FII C JARDIM,BRBBVJCTF001,BRL,BBVJ11
brazil,FII ABSOLUTO,FII ABSOLUTO,BRBPFFCTF002,BRL,BPFF11
brazil,FII BC FUND,FII BC FUND,BRBRCRCTF000,BRL,BRCR11
brazil,FII C TEXTIL,FII C TEXTIL,BRCTXTCTF014,BRL,CTXT11
brazil,FII CX TRX,FII CX TRX,BRCXTLCTF003,BRL,CXTL11
brazil,FII EUROPAR,FII EUROPAR,BREUROCTF011,BRL,EURO11
brazil,FII Rio Bravo Renda Corporativa,FII Rio Bravo Renda Corporativa,BRFFCICTF005,BRL,RCRB11
brazil,FII GEN SHOP,FII GEN SHOP,BRFIGSCTF009,BRL,FIGS11
brazil,FII FATORFIX,FII FATORFIX,BRFIXXCTF004,BRL,FIXX11
brazil,FII S F LIMA,FII S F LIMA,BRFLMACTF009,BRL,FLMA11
brazil,FII A BRANCA,FII A BRANCA,BRFPABCTF011,BRL,FPAB11
brazil,FII GWI RI,FII GWI RI,BRHMOCCTF005,BRL,HMOC11
brazil,FII CSHG CRI,FII CSHG CRI,BRHGCRCTF000,BRL,HGCR11
brazil,FII CSHG LOG,FII CSHG LOG,BRHGLGCTF004,BRL,HGLG11
brazil,FII HG REAL,FII HG REAL,BRHGRECTF006,BRL,HGRE11
brazil,FII JS REAL,FII JS REAL,BRJSRECTF007,BRL,JSRE11
brazil,FII KINEA RI,FII KINEA RI,BRKNCRCTF000,BRL,KNCR11
brazil,FII KII REAL,FII KII REAL,BRKNRECTF006,BRL,KNRE11
brazil,FII KINEA,FII KINEA,BRKNRICTF007,BRL,KNRI11
brazil,FII MAXI REN,FII MAXI REN,BRMXRFCTF008,BRL,MXRF11
brazil,FII THE ONE,FII THE ONE,BRONEFCTF003,BRL,ONEF11
brazil,FII D PEDRO,FII D PEDRO,BRPQDPCTF004,BRL,PQDP11
brazil,FII P VARGAS,FII P VARGAS,BRPRSVCTF008,BRL,PRSV11
brazil,FII JHSF FBV,FII JHSF FBV,BRRBBVCTF004,BRL,RBBV11
brazil,FII RIOBRCIB,FII RIOBRCIB,BRRBCBCTF004,BRL,RBCB11
brazil,FII RB GSB I,FII RB GSB I,BRRBGSCTF009,BRL,RBGS11
brazil,FII RB II,FII RB II,BRRBRDCTF008,BRL,RBRD11
brazil,FII RIOBCRI2,FII RIOBCRI2,BRRBVOCTF007,BRL,RBVO11
brazil,FII RD ESCRI,FII RD ESCRI,BRRDESCTF000,BRL,RDES11
brazil,FII BB R PAP,FII BB R PAP,BRRNDPCTF007,BRL,RNDP11
brazil,FII RIONEGRO,FII RIONEGRO,BRRNGOCTF003,BRL,RNGO11
brazil,FII SANT AGE,FII SANT AGE,BRSAAGCTF007,BRL,SAAG11
brazil,FII SDI LOG,FII SDI LOG,BRSDILCTF004,BRL,SDIL11
brazil,FII HIGIENOP,FII HIGIENOP,BRSHPHCTF008,BRL,SHPH11
brazil,FII SP DOWNT,FII SP DOWNT,BRSPTWCTF002,BRL,SPTW11
brazil,FII TBOFFICE,FII TBOFFICE,BRTBOFCTF006,BRL,TBOF11
brazil,FII TRX LOG,FII TRX LOG,BRTRXLCTF001,BRL,TRXL11
brazil,FII OLIMPIA,FII OLIMPIA,BRVLOLCTF009,BRL,VLOL11
brazil,FII FATOR VE,FII FATOR VE,BRVRTACTF008,BRL,VRTA11
brazil,FII XP MACAE,FII XP MACAE,BRXPCMCTF009,BRL,XPCM11
brazil,FII TRXE COR,FII TRXE COR,BRXTEDCTF006,BRL,XTED11
brazil,SANTANDER BRON,Banco Santander SA B3,BRSANBACNOR8,BRL,SANB3
brazil,SOMOS EDU S/A ON,Somos Educacao SA,BRSEDUACNOR1,BRL,SEDU3
brazil,Fras Le SA,Fras Le SA,BRFRASACNOR0,BRL,FRAS3
brazil,Duke Energy Intl Geracao Para,Duke Energy Intl Geracao Para,BRGEPAACNPR9,BRL,GEPA4
brazil,Ouro Fino Saude Animal Particip,Ouro Fino Saude Animal Particip,BROFSAACNOR7,BRL,OFSA3
brazil,Cosan Logistica SA,Cosan Logistica SA,BRRLOGACNOR4,BRL,RLOG3
brazil,Tec Toy SA,Tec Toy SA,BRTOYBACNOR4,BRL,TOYB3
brazil,Apple Inc BDR,Apple Inc BDR,BRAAPLBDR004,BRL,AAPL34
brazil,Abbott Laboratories BDR,Abbott Laboratories BDR,BRABTTBDR007,BRL,ABTT34
brazil,Amgen Inc BDR,Amgen Inc BDR,BRAMGNBDR004,BRL,AMGN34
brazil,Amazon.com Inc BDR,Amazon.com Inc BDR,BRAMZOBDR002,BRL,AMZO34
brazil,ArcelorMittal BDR,ArcelorMittal BDR,BRARMTBDR008,BRL,ARMT34
brazil,ATT Inc BDR,AT&T Inc BDR,BRATTBBDR007,BRL,ATTB34
brazil,American Express Co BDR,American Express Co BDR,BRAXPBBDR007,BRL,AXPB34
brazil,Berkshire Hathaway BDR,Berkshire Hathaway Inc BDR,BRBERKBDR002,BRL,BERK34
brazil,Bank of America Corp BDR,Bank of America Corp BDR,BRBOACBDR004,BRL,BOAC34
brazil,Caterpillar Inc BDR,Caterpillar Inc BDR,BRCATPBDR003,BRL,CATP34
brazil,Comcast Corp BDR,Comcast Corp BDR,BRCMCSBDR008,BRL,CMCS34
brazil,The Coca Cola Co BDR,The Coca-Cola Co BDR,BRCOCABDR002,BRL,COCA34
brazil,Cisco Systems Inc BDR,Cisco Systems Inc BDR,BRCSCOBDR004,BRL,CSCO34
brazil,Walt Disney Co BDR,Walt Disney Co BDR,BRDISBBDR006,BRL,DISB34
brazil,Exxon Mobil Corp BDR,Exxon Mobil Corp BDR,BREXXOBDR006,BRL,EXXO34
brazil,Ford Motor Co BDR,Ford Motor Co BDR,BRFDMOBDR008,BRL,FDMO34
brazil,General Electric Co BDR,General Electric Co BDR,BRGEOOBDR000,BRL,GEOO34
brazil,Goldman Sachs Group BDR,Goldman Sachs Group BDR,BRGSGIBDR008,BRL,GSGI34
brazil,Halliburton Co BDR,Halliburton Co BDR,BRHALIBDR004,BRL,HALI34
brazil,Home Depot Inc BDR,Home Depot Inc BDR,BRHOMEBDR002,BRL,HOME34
brazil,Hewlett Packard Co BDR,Hewlett-Packard Co BDR,BRHPQBBDR006,BRL,HPQB34
brazil,Intel Corp BDR,Intel Corp BDR,BRITLCBDR005,BRL,ITLC34
brazil,Johnson Johnson BDR,Johnson & Johnson BDR,BRJNJBBDR002,BRL,JNJB34
brazil,JPMorgan Chase Co BDR,JPMorgan Chase & Co BDR,BRJPMCBDR009,BRL,JPMC34
brazil,Lockheed Martin Corp BDR,Lockheed Martin Corp BDR,BRLMTBBDR009,BRL,LMTB34
brazil,3M Co BDR,3M Co BDR,BRMMMCBDR000,BRL,MMMC34
brazil,Merck Co Inc BDR,Merck & Co Inc BDR,BRMRCKBDR003,BRL,MRCK34
brazil,MasterCard Inc BDR,MasterCard Inc BDR,BRMSCDBDR006,BRL,MSCD34
brazil,Microsoft Corp BDR,Microsoft Corp BDR,BRMSFTBDR005,BRL,MSFT34
brazil,Nike Inc BDR,Nike Inc BDR,BRNIKEBDR006,BRL,NIKE34
brazil,Oracle Corp BDR,Oracle Corp BDR,BRORCLBDR007,BRL,ORCL34
brazil,Pfizer Inc BDR,Pfizer Inc BDR,BRPFIZBDR006,BRL,PFIZ34
brazil,Procter Gamble Co BDR,Procter & Gamble Co BDR,BRPGCOBDR001,BRL,PGCO34
brazil,Starbucks Corp BDR,Starbucks Corp BDR,BRSBUBBDR005,BRL,SBUB34
brazil,Verizon Communications BDR,Verizon Communications Inc BDR,BRVERZBDR008,BRL,VERZ34
brazil,Visa Inc BDR,Visa Inc BDR,BRVISABDR000,BRL,VISA34
brazil,Wal Mart Stores Inc BDR,Wal Mart Stores Inc BDR,BRWALMBDR005,BRL,WALM34
brazil,Wells Fargo Co BDR,Wells Fargo & Co BDR,BRWFCOBDR009,BRL,WFCO34
brazil,FPC Par Corretora De Seguros,FPC Par Corretora De Seguros S/A,BRWIZSACNOR1,BRL,WIZS3
brazil,Boeing Co BDR,Boeing Co BDR,BRBOEIBDR003,BRL,BOEI34
brazil,Chevron Corp BDR,Chevron Corp BDR,BRCHVXBDR008,BRL,CHVX34
brazil,ConocoPhillips DRC,ConocoPhillips DRC,BRCOPHBDR009,BRL,COPH34
brazil,Citigroup Inc BDR,Citigroup Inc BDR,BRCTGPBDR000,BRL,CTGP34
brazil,Facebook Inc BDR,Facebook Inc BDR,BRFBOKBDR006,BRL,FBOK34
brazil,International Business Machines BDR,International Business Machines BDR,BRIBMBBDR003,BRL,IBMB34
brazil,Eli Lilly and Co BDR,Eli Lilly and Co BDR,BRLILYBDR006,BRL,LILY34
brazil,McDonalds Corp BDR,McDonalds Corp BDR,BRMCDCBDR000,BRL,MCDC34
brazil,Fundo Investimento Imobil Merito,Fundo Investimento Imobil Merito,BRMFIICTF008,BRL,MFII11
brazil,Morgan Stanley Bank AG,Morgan Stanley Bank AG,BRMSBRBDR008,BRL,MSBR34
brazil,Netflix Inc DRC,Netflix Inc DRC,BRNFLXBDR000,BRL,NFLX34
brazil,PepsiCo Inc BDR,PepsiCo Inc BDR,BRPEPBBDR005,BRL,PEPB34
brazil,Schlumberger AG,Schlumberger AG,BRSLBGBDR003,BRL,SLBG34
brazil,United Parcel Service Inc,United Parcel Service Inc,BRUPSSBDR009,BRL,UPSS34
brazil,U.S. Bancorp DRC,U.S. Bancorp DRC,BRUSBCBDR003,BRL,USBC34
brazil,Guararapes Confeccoes ON,Guararapes Confeccoes SA,BRGUARACNOR4,BRL,GUAR3
brazil,Accenture PLC BDR,Accenture PLC,BRACNBBDR006,BRL,ACNB34
brazil,Bank of New York Mellon Corp BDR,Bank of New York Mellon Corp,BRBONYBDR001,BRL,BONY34
brazil,Danaher Corp BDR,Danaher Corp,BRDHERBDR004,BRL,DHER34
brazil,Gradiente Electronica SA,Gradiente Electronica SA,BRIGBRACNOR7,BRL,IGBR3
brazil,Kimberly Clark Corp BDR,Kimberly Clark Corp,BRKMBBBDR009,BRL,KMBB34
brazil,Metlife Inc BDR,Metlife Inc,BRMETBBDR004,BRL,METB34
brazil,Telecomunicacoes Brasileira SA Pref,Telecomunicacoes Brasileiras SA Telebras Pref,BRTELBACNPR9,BRL,TELB4
brazil,Target Corp BDR,Target Corp,BRTGTBBDR004,BRL,TGTB34
brazil,Whirlpool SA,Whirlpool SA,BRWHRLACNOR5,BRL,WHRL3
brazil,Avon Products Inc BDR,Avon Products Inc BDR,BRAVONBDR009,BRL,AVON34
brazil,Bristol Myers Squibb Company BDR,Bristol-Myers Squibb Company BDR,BRBMYBBDR000,BRL,BMYB34
brazil,Colgate Palmolive Co BDR,Colgate-Palmolive Co BDR,BRCOLGBDR000,BRL,COLG34
brazil,Coty Inc BDR,Coty Inc BDR,BRCOTYBDR006,BRL,COTY34
brazil,eBay Inc BDR,eBay Inc BDR,BREBAYBDR009,BRL,EBAY34
brazil,Freeport Mcmoran Copper Gold Inc,Freeport Mcmoran Copper Gold Inc BD,BRFCXOBDR007,BRL,FCXO34
brazil,FedEx Corp BDR,FedEx Corp BDR,BRFDXBBDR002,BRL,FDXB34
brazil,General Dynamics Corp BDR,General Dynamics Corp BDR,BRGDBRBDR002,BRL,GDBR34
brazil,The Hershey Company BDR,The Hershey Company BDR,BRHSHYBDR001,BRL,HSHY34
brazil,Mondelez International Inc BDR,Mondelez International Inc BDR,BRMDLZBDR002,BRL,MDLZ34
brazil,The Mosaic Company BDR,The Mosaic Company BDR,BRMOSCBDR003,BRL,MOSC34
brazil,Qualcomm Inc BDR,Qualcomm Inc BDR,BRQCOMBDR007,BRL,QCOM34
brazil,Texas Instruments Inc BDR,Texas Instruments Inc BDR,BRTEXABDR003,BRL,TEXA34
brazil,Tiffany Co BDR,Tiffany Co BDR,BRTIFFBDR000,BRL,TIFF34
brazil,United Technologies Corp BDR,United Technologies Corp BDR,BRUTECBDR005,BRL,UTEC34
brazil,The Western Union Company BDR,The Western Union Company BDR,BRWUNIBDR007,BRL,WUNI34
brazil,Xerox Corp BDR,Xerox Corp BDR,BRXRXBBDR005,BRL,XRXB34
brazil,Schulz SA,Schulz SA,BRSHULACNPR4,BRL,SHUL4
brazil,Atom Participacoes,Atom Participacoes SA em Recuperacao Judicial,BRATOMACNOR1,BRL,ATOM3
brazil,Kraft Heinz DRC,Kraft Heinz Co DRC,BRKHCBBDR007,BRL,KHCB34
brazil,AES TIETE E UNT N2,AES Tiete Energia SA,BRTIETCDAM15,BRL,TIET11
brazil,Companhia de Saneamento,Companhia de Saneamento do Parana Sanepar,BRSAPRACNPR6,BRL,SAPR4
brazil,Financeira Alfa,Financeira Alfa SA CFI,BRCRIVACNPR1,BRL,CRIV4
brazil,Refinaria de Petroleos,Refinaria de Petroleos de Manguinhos SA,BRRPMGACNOR9,BRL,RPMG3
brazil,BANRISUL ON N1,Banco do Estado do Rio Grande do Sul SA,BRBRSRACNOR3,BRL,BRSR3
brazil,FII Domo,FII Domo,BRDOMCCTF004,BRL,DOMC11
brazil,Energisa,Energisa SA,BRENGICDAM16,BRL,ENGI11
brazil,Sansuy,Sansuy SA Industria de Plasticos,BRSNSYACNPA5,BRL,SNSY5
brazil,Ogx Petroleo e Gas,Ogx Petroleo e Gas SA em Recuperacao Judicial,BRDMMOACNOR0,BRL,DMMO3
brazil,BancoC Brasil,Banco ABC Brasil SA Pref,BRABCBR15PR9,BRL,ABCB10
brazil,GAEC Educacao,GAEC Educacao SA,BRANIMTNO008,BRL,ANIM3T
brazil,Azevedo & Travassos Pref,Azevedo & Travassos SA Pref,BRAZEVACNPR7,BRL,AZEV4
brazil,Bahema,Bahema SA,BRBAHIACNOR1,BRL,BAHI3
brazil,Baumer Pref,Baumer SA Pref,BRBALMACNPR2,BRL,BALM4
brazil,Excelsior Alimentos Pref,Excelsior Alimentos SA pref,BRBAUHACNPR3,BRL,BAUH4
brazil,Bardella Pref,Bardella SA Industrias Mecanicas Pref,BRBDLLACNPR8,BRL,BDLL4
brazil,Banestes,Banestes SA Banco do Estado do Espirito Santo,BRBEESACNOR9,BRL,BEES3
brazil,Banestes Pref,Banestes SA Banco do Estado do Espirito Santo Pref,BRBEESACNPR6,BRL,BEES4
brazil,Banese Pref,Banco do Estado de Sergipe SA Pref,BRBGIPACNPR8,BRL,BGIP4
brazil,Mercantil do Brasil,Banco Mercantil do Brasil SA,BRBMEBACNOR8,BRL,BMEB3
brazil,Mercantil do Brasil Pref,Banco Mercantil do Brasil SA Pref,BRBMEBACNPR5,BRL,BMEB4
brazil,Mercantil de Investimentos,Banco Mercantil de Investimentos SA,BRBMINACNOR4,BRL,BMIN3
brazil,Mercantil de Investimentos Pref,Banco Mercantil de Investimentos SA Pref,BRBMINACNPR1,BRL,BMIN4
brazil,Bicicletas Monark,Bicicletas Monark SA,BRBMKSACNOR9,BRL,BMKS3
brazil,BNB,Banco do Nordeste do Brasil SA,BRBNBRACNOR8,BRL,BNBR3
brazil,Bombril,Bombril SA,BRBOBRACNPR3,BRL,BOBR4
brazil,Banco Alfa,Banco Alfa de Investimento SA,BRBRIVACNOR6,BRL,BRIV3
brazil,Banco Alfa Pref,Banco Alfa de Investimento SA Pref,BRBRIVACNPR3,BRL,BRIV4
brazil,BRB Pref,BRB Banco de Brasilia SA Pref,BRBSLIACNPR2,BRL,BSLI4
brazil,Battistella Administracao,Battistella Administracao e Participacoes SA,BRBTTLACNOR0,BRL,BTTL3
brazil,Ampla,Ampla Energia e Servicos SA,BRCBEEACNOR3,BRL,CBEE3
brazil,Coelba,Companhia de Eletricidade do Estado da Bahia Coelba,BRCEEBACNOR3,BRL,CEEB3
brazil,Coelba Pref,Companhia de Eletricidade do Estado da Bahia Coelba Pref,BRCEEBACNPA6,BRL,CEEB5
brazil,CELPA,Centrais Eletricas do Para SA CELPA,BRCELPACNOR8,BRL,CELP3
brazil,CELPA Pref,Centrais Eletricas do Para SA CELPA Pref,BRCELPACNPA1,BRL,CELP5
brazil,Celpe Pref,Companhia Energetica de Pernambuco Celpe Pref,BRCEPEACNPA6,BRL,CEPE5
brazil,Comgas,Companhia de Gas de Sao Paulo Comgas,BRCGASACNOR0,BRL,CGAS3
brazil,CPFL Renovaveis,CPFL Energias Renovaveis SA,BRCPRETNO007,BRL,CPRE3T
brazil,Financeira Alfa ORD,Financeira Alfa SA CFI ORD,BRCRIVACNOR4,BRL,CRIV3
brazil,Cristal Pigmentos do Brasil Pref A,Cristal Pigmentos do Brasil SA Pref A,BRCRPGACNPA3,BRL,CRPG5
brazil,Cristal Pigmentos do Brasil Pref B,Cristal Pigmentos do Brasil SA Pref B,BRCRPGACNPB1,BRL,CRPG6
brazil,Cosern,Companhia Energetica do Rio Grande do Norte Cosern,BRCSRNACNOR0,BRL,CSRN3
brazil,Karsten Pref,Karsten SA Pref,BRCTKAACNPR7,BRL,CTKA4
brazil,COTEMINAS,Companhia de Tecidos Norte de Minas COTEMINAS,BRCTNMACNOR9,BRL,CTNM3
brazil,Santanense,Companhia Tecidos Santanense,BRCTSAACNOR3,BRL,CTSA3
brazil,Santanense Pref,Companhia Tecidos Santanense Pref,BRCTSAACNPR0,BRL,CTSA4
brazil,CVC Viagens,CVC Brasil Operadora e Agencia de Viagens SA,BRCVCBTNO003,BRL,CVCB3T
brazil,Dohler Pref,Dohler SA Pref,BRDOHLACNPR9,BRL,DOHL4
brazil,Dtcom,Dtcom Direct to Company SA,BRDTCYACNOR5,BRL,DTCY3
brazil,Electro Aco Altona Pref,Electro Aco Altona SA,BREALTACNPR1,BRL,EALT4
brazil,Elektro Pref,Elektro Eletricidade e Servicos SA,BREKTRACNPR7,BRL,EKTR4
brazil,Elekeiroz,Elekeiroz SA,BRELEKACNOR5,BRL,ELEK3
brazil,EMAE Pref,EMAE Empresa Metropolitana de Aguas e Energia SA,BREMAEACNPR1,BRL,EMAE4
brazil,Energisa ORD,Energisa SA ORD,BRENGIACNOR0,BRL,ENGI3
brazil,Energisa MT,Energisa Mato Grosso Distribuidora de Energia SA,BRENMTACNOR5,BRL,ENMT3
brazil,Brinquedos Estrela,Manufatura de Brinquedos Estrela SA,BRESTRACNPR0,BRL,ESTR4
brazil,Ferbasa,Companhia de Ferro Ligas da Bahia Ferbasa,BRFESAACNOR8,BRL,FESA3
brazil,Fundo de Investimento da Amazonia,Fundo de Investimento da Amazonia,BRFNAMCTF013,BRL,FNAM11
brazil,Fdo Inv Setorial FL E Ref Fiset FL Ref,Fdo Inv Setorial FL E Ref Fiset FL Ref,BRFSRFCTF010,BRL,FSRF11
brazil,GPC Participacoes,GPC Participacoes SA em Recuperacao Judicial,BRGPCPACNOR4,BRL,GPCP3
brazil,Haga Pref,Haga SA Industria e Comercio Pref,BRHAGAACNPR4,BRL,HAGA4
brazil,Habitasul Pref,Companhia Habitasul de Participacoes,BRHBTSACNPA3,BRL,HBTS5
brazil,Hercules Pref,Hercules SA Fabrica De Talheres,BRHETAACNPR9,BRL,HETA4
brazil,Hoteis Othon,Hoteis Othon SA,BRHOOTACNPR9,BRL,HOOT4
brazil,BI&P,Banco Indusval SA,BRIDVLACNOR5,BRL,IDVL3
brazil,Industrias JBDuarte,Industrias JB Duarte SA,BRJBDUACNOR6,BRL,JBDU3
brazil,Industrias JBDuarte Pref,Industrias JB Duarte SA Pref,BRJBDUACNPR3,BRL,JBDU4
brazil,Josapar Joaquim Oliveira,Josapar Joaquim Oliveira SA Participacoes,BRJOPAACNOR5,BRL,JOPA3
brazil,Josapar Joaquim Oliveira Pref,Josapar Joaquim Oliveira SA Participacoes Pref,BRJOPAACNPR2,BRL,JOPA4
brazil,KLABIN S/A ON N2,Klabin SA,BRKLBNACNOR2,BRL,KLBN3
brazil,Mendes Junior Engenharia,Mendes Junior Engenharia SA,BRMENDACNPA2,BRL,MEND5
brazil,Mundial,Mundial SA Produtos de Consumo,BRMNDLACNOR4,BRL,MNDL3
brazil,Minupar Participacoes,Minupar Participacoes SA,BRMNPRACNOR5,BRL,MNPR3
brazil,METISA Pref,METISA Metalurgica Timboense SA Pref,BRMTSAACNPR9,BRL,MTSA4
brazil,Wetzel Pref,Wetzel SA Pref,BRMWETACNPR3,BRL,MWET4
brazil,Ogx Petroleo e Gas,Ogx Petroleo e Gas SA em Recuperacao Judicial,BRDMMOTNO002,BRL,DMMO3T
brazil,Alianca da Bahia Pref,Companhia de Participacoes Alianca da Bahia,BRPEABACNPR0,BRL,PEAB4
brazil,Dimed,Dimed SA Distribuidora De Medicamentos,BRPNVLACNOR9,BRL,PNVL3
brazil,Dimed Pref,Dimed SA Distribuidora De Medicamentos Pref,BRPNVLACNPR6,BRL,PNVL4
brazil,Celulose Irani,Celulose Irani SA,BRRANIACNOR5,BRL,RANI3
brazil,Celulose Irani Pref,Celulose Irani SA Pref,BRRANIACNPR2,BRL,RANI4
brazil,Recrusul,Recrusul SA,BRRCSLACNOR4,BRL,RCSL3
brazil,Recrusul Pref,Recrusul SA Pref,BRRCSLACNPR1,BRL,RCSL4
brazil,Rede Energia,Rede Energia SA,BRREDEACNOR7,BRL,REDE3
brazil,Alfa Holdings Pref A,Alfa Holdings SA Pref A,BRRPADACNPA4,BRL,RPAD5
brazil,Alfa Holdings Pref B,Alfa Holdings SA Pref B,BRRPADACNPB2,BRL,RPAD6
brazil,Ser Educacional,Ser Educacional SA,BRSEERTNO007,BRL,SEER3T
brazil,WLM Industria e Comercio,WLM Industria e Comercio SA,BRWLMMACNOR6,BRL,WLMM3
brazil,WLM Industria e Comercio,WLM Industria e Comercio SA,BRWLMMACNPR3,BRL,WLMM4
brazil,Saraiva,Saraiva SA Livreiros Editores,BRSLEDACNOR0,BRL,SLED3
